field_id,form_id,form_number,field_category,field_name,normalized_name,data_type,field_type,required,validation_rules,language,context,document_source
SPEC_2f9de8_manufacturer,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,Manufacturer,manufacturer,text,Text Input,False,,en,Manufacturer: Model Number: Serial #:,013_HES_FM0320CPF.pdf
SPEC_def154_model_number,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,Model Name,model_number,text,Text Input,False,,en,Model Name: Model #:,013_HES_FM0320CPF.pdf
CUST_faa7ee_notificación_a_clien,CPF-320-PROJECT-DETAILS,320CPF,customer_information,NOTIFICACIÓN A CLIENTES,notificación_a_clientes,text,Text Input,False,,es,NOTIFICACIÓN A CLIENTES : La organización participante,014_HES_FM0320CPF_ES.pdf
MISC_8bfe73_organización_partici,CPF-320-PROJECT-DETAILS,320CPF,other,Organización participante,organización_participante,text,Text Input,False,,es,Organización participante: Financiación de socios comunitarios,014_HES_FM0320CPF_ES.pdf
MISC_e6faae_organización_partici,CPF-320-PROJECT-DETAILS,320CPF,other,Organización participante después de,organización_participante_después_de,text,Text Input,False,,es,Organización participante después de: (i) completar y/o instalar,014_HES_FM0320CPF_ES.pdf
FIN_64b96f_payment,CPF-320-PROJECT-DETAILS,320CPF,financial_information,PAYMENT,payment,text,Text Input,False,,en,"PAYMENT : Subject to funding availability, funding for eligible",013_HES_FM0320CPF.pdf
MISC_38f0c9_pcef,CPF-320-PROJECT-DETAILS,320CPF,other,PCEF,pcef,text,Text Input,False,,en,PCEF: ODOE: OHCS: Other: No additional funding,013_HES_FM0320CPF.pdf
MISC_243497_participating_organi,CPF-320-PROJECT-DETAILS,320CPF,other,Participating Organization,participating_organization,text,Text Input,False,,en,Participating Organization: Community Partner Funding,013_HES_FM0320CPF.pdf
MISC_b58876_participating_organi,CPF-320-PROJECT-DETAILS,320CPF,other,Participating Organization Name and Signature,participating_organization_name_and_signature,signature,Signature,False,signature_required,en,"Customer signature Full name (please print and use same name as on invoice) Date Participating Organization Name and Signature By signing below, Participating Organization certifies that this",013_HES_FM0320CPF.pdf
MISC_150c10_full_name,CPF-320-PROJECT-DETAILS,320CPF,other,Participating Organization signature Full name (please print) Date,full_name,signature,Signature,False,signature_required,en,"incentives, all work must comply with the Residential Specifications Manual and all other Energy Trust program requirements. Participating Organization signature Full name (pleas",013_HES_FM0320CPF.pdf
MISC_b0e0a4_project_completed_by,CPF-320-PROJECT-DETAILS,320CPF,other,Project Completed by,project_completed_by,text,Text Input,False,,en,Project Completed by : Referral Received from :,013_HES_FM0320CPF.pdf
MISC_6f1648_qty_of_indoor_units,CPF-320-PROJECT-DETAILS,320CPF,other,Qty of indoor units,qty_of_indoor_units,number,Text Input,False,,en,Qty of indoor units: Primary Living Space Room Type:,013_HES_FM0320CPF.pdf
MISC_d8df47_qty_of_outdoor_units,CPF-320-PROJECT-DETAILS,320CPF,other,Qty of outdoor units,qty_of_outdoor_units,number,Text Input,False,,en,Qty of outdoor units: Total capacity (BTUs): HSPF2:,013_HES_FM0320CPF.pdf
TERMS_676f23_responsabilidad_fisc,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,RESPONSABILIDAD FISCAL,responsabilidad_fiscal,text,Text Input,False,,es,RESPONSABILIDAD FISCAL: Energy Trust no es responsable,014_HES_FM0320CPF_ES.pdf
MISC_04f25a_referral_section,CPF-320-PROJECT-DETAILS,320CPF,other,Referral Section,referral_section,percentage,Text Input,False,,en,Referral Section: Indicate project -completing organization and referring organization .,013_HES_FM0320CPF.pdf
SPEC_76b10d_serial_number,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,Serial number,serial_number,text,Text Input,False,,en,Serial number: UEF: Installed cost:,013_HES_FM0320CPF.pdf
TERMS_df5d80_tax_liability,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,TAX LIABILITY,tax_liability,text,Text Input,False,,en,TAX LIABILITY: Energy Trust is not responsible for any tax,013_HES_FM0320CPF.pdf
MISC_ed54a0_value,CPF-320-PROJECT-DETAILS,320CPF,other,Value,value,text,Text Input,False,,en,Value: Attach copies of the NFRC stickers for all windows installed OR,013_HES_FM0320CPF.pdf
MISC_9404a2_work_quality_verific,CPF-320-PROJECT-DETAILS,320CPF,other,WORK QUALITY VERIFICATION,work_quality_verification,text,Text Input,False,,en,"WORK QUALITY VERIFICATION: Prior to any funding payment,",013_HES_FM0320CPF.pdf
MISC_5a09ac_amount,CPF-320-PROJECT-DETAILS,320CPF,other,amount,amount,text,Text Input,False,,en,amount : $,013_HES_FM0320CPF.pdf
MISC_6470b2_available_to_residen,CPF-320-PROJECT-DETAILS,320CPF,other,available to residences serviced by PGE or Pacific Power. Indoor Configuration,available_to_residences_serviced_by_pge_or_pacific,text,Text Input,False,,en,available to residences serviced by PGE or Pacific Power. Indoor Configuration: Eligible systems,001_Program Information sheet_ PI0320CPF.pdf
CUST_7b3b0d_exclusivo_de_energy_,CPF-320-PROJECT-DETAILS,320CPF,customer_information,exclusivo de Energy Trust . CLIENTE,exclusivo_de_energy_trust_cliente,text,Text Input,False,,es,exclusivo de Energy Trust . CLIENTE: La persona que firma este formulario es el cliente. Con,014_HES_FM0320CPF_ES.pdf
MISC_0b5bdb_multifamiliares_solo,CPF-320-PROJECT-DETAILS,320CPF,other,multifamiliares (solo en WA) que son,multifamiliares_solo_en_wa_que_son,text,Text Input,False,,es,multifamiliares (solo en WA) que son: (i) habitantes de Oregón y,014_HES_FM0320CPF_ES.pdf
MISC_351421_proof_of_size,CPF-320-PROJECT-DETAILS,320CPF,other,proof of size,proof_of_size,text,Text Input,False,,en,proof of size: Attach an itemized invoice showing window dimensions and U -,013_HES_FM0320CPF.pdf
MISC_77ed4a_signatures,CPF-320-PROJECT-DETAILS,320CPF,other,signatures,signatures,signature,Signature,False,signature_required,es,•Customer signature •Participating Organization or Contractor signatures •Invoices billing the customer for purchas e and i,014_HES_FM0320CPF_ES.pdf
AUTH_CUST_a0f68a_customer_signature,CPF-320-PROJECT-DETAILS,320CPF,customer_authorization,• Customer signature,customer_signature,signature,Signature,False,signature_required,en,"2 Complete application information, including: • Customer signature • Participating Organization or Contractor signatures",013_HES_FM0320CPF.pdf
AUTH_CUST_a0f68a_customer_signature,CPF-320-PROJECT-DETAILS,320CPF,customer_authorization,•Customer signature,customer_signature,signature,Signature,False,signature_required,es,"ifying residence. 2 Complete application information, including: •Customer signature •Participating Organization or Contractor signatures",014_HES_FM0320CPF_ES.pdf
MISC_2664cf_application,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,APPLICATION,application,text,Text Input,False,,en,APPLICATION: This application and any req uired additional,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,customer_authorization,Customer Name and Signature,customer_signature,signature,Signature,False,signature_required,en,"this as an Instant Incentive project? Yes, instant incentiv e amount listed on invoice: $ Customer Name and Signature By signing below, Customer agrees to the terms and conditions of this applicat","042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,customer_authorization,Customer signature Full name (please print and use same name as on invoice) Date,customer_signature,signature,Signature,False,signature_required,en,"property . If this is an Energy Trust instant incentive project, Customer understands and agrees that Energy Trust will issue incentive check for incentives that meet Energy Trust requirements","042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
TERMS_d6aa6d_disclaimerno_liabili,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,terms_and_conditions,DISCLAIMER/NO LIABILITY,disclaimerno_liability,text,Text Input,False,,en,"DISCLAIMER/NO LIABILITY: Customer understands that,","042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_9b0205_ductwork_duct_materi,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,Ductwork Duct material,ductwork_duct_material,text,Text Input,False,,en,Ductwork Duct material: S heet Metal Duct insulation,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
TERMS_bcaf16_eligibility,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,terms_and_conditions,ELIGIBILITY,eligibility,text,Text Input,False,,en,ELIGIBILITY: Incentives listed on Form 320ECHP are available,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_bea144_energy_information_r,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,ENERGY INFORMATION RELEASE,energy_information_release,text,Text Input,False,,en,ENERGY INFORMATION RELEASE : Customer authorizes,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
UTIL_d23bdc_electric_utility_,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,utility_information,Electric utility *,electric_utility_,text,Text Input,False,,en,Electric utility *: PGE Pacific Power,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
UTIL_353a38_gas_utility,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,utility_information,Gas utility,gas_utility,text,Text Input,False,,en,Gas utility: NW Natural Cascade Natural Gas Avista Other,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
FIN_06561e_incentive_amount,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,financial_information,INCENTIVE AMOUNT,incentive_amount,text,Text Input,False,,en,INCENTIVE AMOUNT: Incentive amount cannot exceed total,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_a1b866_information_release,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,INFORMATION RELEASE,information_release,text,Text Input,False,,en,INFORMATION RELEASE: Customer agrees that Energy Trust,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
SPEC_2f9de8_manufacturer,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,technical_specifications,Manufacturer,manufacturer,text,Text Input,False,,en,Manufacturer : HSPF2: EER2: SEER 2:,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
SPEC_def154_model_number,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,technical_specifications,Model,model_number,text,Text Input,False,,en,Model: Serial # : Indoor Model:,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
FIN_64b96f_payment,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,financial_information,PAYMENT,payment,text,Text Input,False,,en,"PAYMENT: Subject to funding availability, i ncentives will be paid","042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_9407d9_proof_of_purchase,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,PROOF OF PURCHASE,proof_of_purchase,text,Text Input,False,,en,PROOF OF PURCHASE: The invoice documentation,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
TERMS_469f41_property_rights,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,terms_and_conditions,PROPERTY RIGHTS,property_rights,text,Text Input,False,,en,PROPERTY RIGHTS: Customer represents that Customer has the,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_98c915_prefer_to_self_descr,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,Prefer to self -describe,prefer_to_self_describe,percentage,Text Input,False,,en,Prefer to self -describe : What is the primary language(s) used in your,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_662cac_r_value,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,R Value,r_value,text,Text Input,False,,en,R Value: R- Duct system location: % of duct,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_8780f5_residence_type,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,Residence type,residence_type,text,Text Input,False,,en,Residence type: Single- family home Manufactured home,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_ed7e17_safety_and_building_,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,SAFETY AND BUILDING CODES,safety_and_building_codes,percentage,Text Input,False,,en,"SAFETY AND BUILDING CODES: Customer represents that, with","042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
EQUIP_f0cf85_thermostat_compresso,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,equipment_information,Thermostat Compressor control set,thermostat_compressor_control_set,text,Text Input,False,,en,Thermostat Compressor control set: ºF Auxiliary heat lockout set: ºF,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
CNTR_e80b9f_trade_ally_contracto,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,contractor_information,Trade Ally ( Contractor ) Name and Signature,trade_ally_contractor_name_and_signature,signature,Signature,False,signature_required,en,Customer signature Full name (please print and use same name as on invoice) Date Customer email address (application status updates are sent via email) Trade Ally ( Contractor ) Name and Signat,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_9404a2_work_quality_verific,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,WORK QUALITY VERIFICATION,work_quality_verification,text,Text Input,False,,en,WORK QUALITY VERIFICATION: Prior to any payment of,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_88b734_after,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,after,after,text,Text Input,False,,en,after: (i) completion and/or installation of the energy -saving,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
FIN_93fbe0_amount_listed_on_inv,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,financial_information,amount listed on invoice,amount_listed_on_invoice,text,Text Input,False,,en,amount listed on invoice: $,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
CNTR_8e1639_documentation_accomp,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,contractor_information,documentation accompanying this application,documentation_accompanying_this_application,text,Text Input,False,,en,documentation accompanying this application: (i) all products,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_618689_the_home_has,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,the home has,the_home_has,text,Text Input,False,,en,the home has: Gas f ireplace Hydronic (boiler) Electric b aseboard,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,customer_authorization,•Contractor and customer signatures,customer_signature,signature,Signature,False,signature_required,en,"appl ication information, including: •Contractor and customer signatures •Invoices billing the customer for purchas e and i","042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_328d5c_indoor_configuration,CPF-320-EXTENDED-CAPACITY-HP,320ECHP,other,•Indoor Configuration,indoor_configuration,text,Text Input,False,,en,•Indoor Configuration: Eligible systems configurations must include a central,"042_Extended Capacity Heat Pump, Contractor Installed–Form 320ECHP (PDF).pdf"
MISC_26bffa_power_indoor_configu,CPF-320-PROGRAM-INFO,320I,other,Power. Indoor Configuration,power_indoor_configuration,text,Text Input,False,,en,Power. Indoor Configuration: Eligible systems configurations must include a central ducted system,001_Residential Program Incentive guide – PI 320I (PDF).pdf
SPEC_2f9de8_manufacturer,CPF-320I-HP,320I-HP,technical_specifications,setting recommended by unit manufacturer when available. Indoor Configuration,manufacturer,text,Text Input,False,,en,setting recommended by unit manufacturer when available. Indoor Configuration: Eligible,003_PI 320I-HP (PDF).pdf
MISC_6131f9_310swr,CPF-350-CUSTOMER-CONSENT,350CC,other,310SWR,310swr,text,Text Input,False,,en,310SWR: Verification of Income Qualification and meet the,043_Customer Consent Form–Form 350CC (PDF).pdf
TERMS_ee522b_authorization,CPF-350-CUSTOMER-CONSENT,350CC,terms_and_conditions,AUTHORIZATION,authorization,text,Text Input,False,,en,AUTHORIZATION: This authorization form must be filled out,043_Customer Consent Form–Form 350CC (PDF).pdf
CUST_a38745_customer,CPF-350-CUSTOMER-CONSENT,350CC,customer_information,CUSTOMER,customer,text,Text Input,False,,en,CUSTOMER: The person signing this form is the Customer. By,043_Customer Consent Form–Form 350CC (PDF).pdf
AUTH_CNTR_a54f56_contractor_signature,CPF-350-CUSTOMER-CONSENT,350CC,contractor_authorization,Contractor Name and Signature,contractor_signature,signature,Signature,False,signature_required,en,"Mailing Address (if different than site) Contractor Name and Signature By signing below, C ontractor certifies that this application and all accompanying documentation is complete and accurat",043_Customer Consent Form–Form 350CC (PDF).pdf
AUTH_CNTR_a54f56_contractor_signature,CPF-350-CUSTOMER-CONSENT,350CC,contractor_authorization,Contractor signature Full name (please print) Date,contractor_signature,signature,Signature,False,signature_required,en,with the Residential Specifications Manual . Contractor signature Full name (please print) Date Contractor company OCCB# or Washington License # Install date,043_Customer Consent Form–Form 350CC (PDF).pdf
AUTH_CUST_a0f68a_customer_signature,CPF-350-CUSTOMER-CONSENT,350CC,customer_authorization,Customer Name and Signature,customer_signature,signature,Signature,False,signature_required,en,"Phone 1.866.311.1822 ♦ Fax 1.866.516.7592 energytrust.org Customer Name and Signature By signing below, Customer agrees to the terms and conditions of this application and authorizes Contractor",043_Customer Consent Form–Form 350CC (PDF).pdf
AUTH_CUST_a0f68a_customer_signature,CPF-350-CUSTOMER-CONSENT,350CC,customer_authorization,Customer signature Full name (please print and use same name as on invoice) Date,customer_signature,signature,Signature,False,signature_required,en,requirements to the Trade Ally and Customer is responsible for paying the remaining balance of the invoice. Customer signature Full name (please print and use same name as on invoi,043_Customer Consent Form–Form 350CC (PDF).pdf
TERMS_a267d0_disclaimer_no_liabil,CPF-350-CUSTOMER-CONSENT,350CC,terms_and_conditions,DISCLAIMER / NO LIABILITY,disclaimer_no_liability,text,Text Input,False,,en,"DISCLAIMER / NO LIABILITY: Customer understands that,",043_Customer Consent Form–Form 350CC (PDF).pdf
TERMS_bcaf16_eligibility,CPF-350-CUSTOMER-CONSENT,350CC,terms_and_conditions,ELIGIBILITY,eligibility,text,Text Input,False,,en,ELIGIBILITY: Incentives for home heating upgrades are available,043_Customer Consent Form–Form 350CC (PDF).pdf
MISC_bea144_energy_information_r,CPF-350-CUSTOMER-CONSENT,350CC,other,ENERGY INFORMATION RELEASE,energy_information_release,text,Text Input,False,,en,ENERGY INFORMATION RELEASE : Customer authorizes,043_Customer Consent Form–Form 350CC (PDF).pdf
FIN_06561e_incentive_amount,CPF-350-CUSTOMER-CONSENT,350CC,financial_information,INCENTIVE AMOUNT,incentive_amount,text,Text Input,False,,en,INCENTIVE AMOUNT: Incentive amount cannot exceed total,043_Customer Consent Form–Form 350CC (PDF).pdf
MISC_a1b866_information_release,CPF-350-CUSTOMER-CONSENT,350CC,other,INFORMATION RELEASE,information_release,text,Text Input,False,,en,INFORMATION RELEASE: Customer agrees that Energy Trust,043_Customer Consent Form–Form 350CC (PDF).pdf
MISC_87274d_minimum_ventilation,CPF-350-CUSTOMER-CONSENT,350CC,other,MINIMUM VENTILATION,minimum_ventilation,text,Text Input,False,,en,MINIMUM VENTILATION: Customer may be notified by Contractor,043_Customer Consent Form–Form 350CC (PDF).pdf
FIN_64b96f_payment,CPF-350-CUSTOMER-CONSENT,350CC,financial_information,PAYMENT,payment,text,Text Input,False,,en,"PAYMENT : Subject to availability, i ncentives will be paid after: (i)",043_Customer Consent Form–Form 350CC (PDF).pdf
TERMS_469f41_property_rights,CPF-350-CUSTOMER-CONSENT,350CC,terms_and_conditions,PROPERTY RIGHTS,property_rights,text,Text Input,False,,en,PROPERTY RIGHTS: Customer represents that Customer has the,043_Customer Consent Form–Form 350CC (PDF).pdf
FIN_be48aa_work_quality_and_inc,CPF-350-CUSTOMER-CONSENT,350CC,financial_information,WORK QUALITY AND INCOME VERIFICATION,work_quality_and_income_verification,text,Text Input,False,,en,WORK QUALITY AND INCOME VERIFICATION: Prior to any work,043_Customer Consent Form–Form 350CC (PDF).pdf
FIN_d29f2d_yes_instant_incentiv,CPF-350-CUSTOMER-CONSENT,350CC,financial_information,"Yes, instant incentive amount listed on invoice",yes_instant_incentive_amount_listed_on_invoice,currency,Text Input,False,positive_number,en,"Yes, instant incentive amount listed on invoice: $",043_Customer Consent Form–Form 350CC (PDF).pdf
MISC_6131f9_310swr,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,other,310SWR,310swr,text,Text Input,False,,es,310SWR: Verificación de calificación por ingresos . Antes de recibir,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
TERMS_b686b7_autorización,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,terms_and_conditions,AUTORIZACIÓN,autorización,text,Text Input,False,,es,AUTORIZACIÓN : Este formulario de autorización se debe llenar por,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
CUST_b5f30e_cliente,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,customer_information,CLIENTE,cliente,text,Text Input,False,,es,CLIENTE: La persona que firma este formulario es el cliente. Al firmar,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
AUTH_CUST_a0f68a_customer_signature,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,customer_authorization,Customer Name and Signature,customer_signature,signature,Signature,False,signature_required,es,"energytrust.org Nombre y firma del cliente Customer Name and Signature Con su firma, el cliente acepta los términos y condiciones de esta solicitud y autoriza al Aliado Comercial identificado ab",044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
TERMS_235beb_derechos_de_propieda,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,terms_and_conditions,DERECHOS DE PROPIEDAD,derechos_de_propiedad,text,Text Input,False,,es,DERECHOS DE PROPIEDAD: El cliente declara que tiene derecho a,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
TERMS_7af98d_elegibilidad,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,terms_and_conditions,ELEGIBILIDAD,elegibilidad,text,Text Input,False,,es,ELEGIBILIDAD: Los incentivos para medidas de ahorro de energía que,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
MISC_56417c_formulario_350cc_es_,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,other,Formulario 350CC- ES v2022.1 220328 Enviar formulario completado a,formulario_350cc_es_v20221_220328_enviar_formulari,text,Text Input,False,,es,Formulario 350CC- ES v2022.1 220328 Enviar formulario completado a: Página 1 de 2,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
FIN_a9bf99_monto_del_incentivo,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,financial_information,MONTO DEL INCENTIVO,monto_del_incentivo,text,Text Input,False,,es,MONTO DEL INCENTIVO: El monto del incentivo no puede ser mayor,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
FIN_ce14bf_pago,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,financial_information,PAGO,pago,text,Text Input,False,,es,PAGO : Los incentivos se pagarán luego de: (i) completar y/o instalar,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
CNTR_e80b9f_trade_ally_contracto,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,contractor_information,Trade Ally (Contractor) Name and Signature,trade_ally_contractor_name_and_signature,signature,Signature,False,signature_required,es,Aliado Comercial (contratista) Nombre y firma (La información que sigue no se exige para Savings Within Reach (Ahorros al Alcance) ni Proyectos de instalación directa de Energy Trust). Trade Ally (,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
MISC_3e5deb_ventilación_mínima,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,other,VENTILACIÓN MÍNIMA,ventilación_mínima,text,Text Input,False,,es,VENTILACIÓN MÍNIMA: El contratista puede informar al cliente que la,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
FIN_81bcb1_verificación_de_cali,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,financial_information,VERIFICACIÓN DE CALIDAD DE LA O BRA E INGRESOS,verificación_de_calidad_de_la_o_bra_e_ingresos,text,Text Input,False,,es,VERIFICACIÓN DE CALIDAD DE LA O BRA E INGRESOS : Antes de,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
MISC_8f6e3a_formulario_310swr,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,other,formulario 310SWR,formulario_310swr,text,Text Input,False,,es,formulario 310SWR: Verificación de calificación por ingresos y,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
FIN_dde98b_incentivos_se_indica,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,financial_information,incentivos se indican en el siguiente sitio web,incentivos_se_indican_en_el_siguiente_sitio_web,text,Text Input,False,,es,incentivos se indican en el siguiente sitio web: www.energytrust.org,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
FIN_702932_on_invoice,CPF-350-CUSTOMER-CONSENT-ES,350CC-ES,financial_information,on invoice,on_invoice,text,Text Input,False,,es,on invoice: $,044_Formulario de Consentimiento y Autorización de Cliente–Formulario 350CC-ES en espanol (PDF).pdf
MISC_dd24d8_authorized_signature,CPF-371-ENERGY-TRUST,371CPF,other,Authorized Signature,authorized_signature,signature,Signature,False,signature_required,en,"suspension or termination. In particular but without limitation, Energy Trust will immediately terminate this Agreement if Participating Organization is found to have falsified paperwork. Participa",005_HES_FM0371CPF.pdf
MISC_32b4df_avista,CPF-371-ENERGY-TRUST,371CPF,other,Avista,avista,boolean,Checkbox,False,,en,☐ Avista,005_HES_FM0371CPF.pdf
MISC_32c114_cascade_natural_gas,CPF-371-ENERGY-TRUST,371CPF,other,Cascade Natural Gas,cascade_natural_gas,boolean,Checkbox,False,,en,☐ Cascade Natural Gas,005_HES_FM0371CPF.pdf
MISC_a4f871_deq,CPF-371-ENERGY-TRUST,371CPF,other,DEQ,deq,boolean,Checkbox,False,,en,Department of Environmental Quality (State or Federal) Grants ☐ DEQ,005_HES_FM0371CPF.pdf
MISC_0d8979_nw_natural,CPF-371-ENERGY-TRUST,371CPF,other,NW Natural,nw_natural,boolean,Checkbox,False,,en,Oregon Low Income Energy Efficiency (OLIEE) ☐ NW Natural,005_HES_FM0371CPF.pdf
MISC_80cd42_date,CPF-371-ENERGY-TRUST,371CPF,other,Name Signature Date,date,signature,Signature,False,signature_required,en,Optional: Participating Organization meets alternative insurance requirements as determin ed by Energy Trust Legal Energy Trust Approval Name Signature Date,005_HES_FM0371CPF.pdf
UTIL_eddae4_other_utility,CPF-371-ENERGY-TRUST,371CPF,utility_information,Other Utility,other_utility,boolean,Checkbox,False,,en,☐ Other Utility,005_HES_FM0371CPF.pdf
MISC_af2d9c_pge,CPF-371-ENERGY-TRUST,371CPF,other,PGE,pge,boolean,Checkbox,False,,en,Energy Conservation Helping Oregonians (ECHO) ☐ PGE ☐ Pacific Power,005_HES_FM0371CPF.pdf
MISC_243497_participating_organi,CPF-371-ENERGY-TRUST,371CPF,other,Participating Organization,participating_organization,text,Text Input,False,,en,Participating Organization : Community Partner Funding,005_HES_FM0371CPF.pdf
MISC_80cd42_date,CPF-371-ENERGY-TRUST,371CPF,other,Signature Date,date,signature,Signature,False,signature_required,en,Authorized representative Signature Date (printed name) Representative’s title Organization name,005_HES_FM0371CPF.pdf
